nStar,p2sProb,s2pProb,gamma,pa,angle_prolif,Branch Count,Compactness,Outer Area,Rmax,Rmean,Total Area
-0.461811046531251,-0.755114231603162,-1.39341614354105,-0.282666209288809,-1.04755041586319,-0.723480981353293,0.242328042328042,0.139136380179947,0.262833276674275,0.375978819259511,0.591406642277947,0.997087577767143
-0.683443095224661,-1.88597177284011,-1.65818862112846,-0.487371934306182,1.31084620186189,-1.09776233795757,0.299470899470899,0.169153887544534,0.263756009907241,0.375595722251615,0.5879816101679,0.995515143228277
-1.27671625159735,-1.71803614638397,-2.15025814097833,-2.41635289350511,3.37901532597714,1.45648116004871,0.281481481481481,0.0903794005001632,0.176533436938468,0.378880600591855,0.592856946968797,0.996253503794353
-1.70262403140332,-2.22742619571053,1.78777283855013,2.28588719401207,2.66478351467261,0.818480689332202,0.196825396825397,0.165332931888371,0.273663250934874,0.382168498432311,0.585557965584181,0.997224311205305
-0.719004051796969,-0.682631117848458,-3.00712037890782,1.57408249814,1.04804240667799,-0.630570036294873,0.393650793650794,0.170546660711521,0.32674469428391,0.373194778631599,0.585775937646192,0.995556163259725
-0.173207323874896,-0.212324663144831,-1.87768901454199,3.69036907421079,-0.0769734525057817,-2.15543923647302,0.224338624338624,0.109119888981185,0.21757078335195,0.358571794061364,0.588740068379566,0.99582963013605
-0.221033576221621,-0.35015984565758,-2.72870374649912,-1.55559317190068,0.336074422806865,-0.407502708939501,0.291005291005291,0.131279930067452,0.264630178233209,0.369480822133187,0.592656733469164,0.996458603951596
-1.00355205444032,-0.333478243615023,-0.644141630482441,-1.98471999089761,-0.357308059746329,-0.513068252821199,0.226455026455026,0.136046493638761,0.275363022679812,0.377105539204809,0.586987544667327,0.996253503794353
-3.4413113274579,0.501350847353381,-4.67625693179544,0.0151744368332767,3.52381988594123,-0.557153857661701,0.455026455026455,0.145226876577602,0.425331455490263,0.39266196672281,0.591287393876312,0.995993710261845
-0.722554255958854,-2.69669943010773,-2.6800749253364,1.36570811299152,0.586518158782267,1.10788939675148,0.371428571428571,0.197045623073454,0.373609829537176,0.384769587364099,0.580731152573748,0.995337389758665
-1.17356956854881,-2.78232825955522,-1.51396932240069,-1.15144690374386,0.66001647220631,0.308063026010854,0.360846560846561,0.199725328016427,0.307367296391627,0.398815079355775,0.585706312117369,0.997757571614138
-0.930802114440668,0.213214317358798,-2.62384698024011,0.777480105084183,0.354589058724566,-4.02355646577598,0.311111111111111,0.225340412189389,0.36297411490457,0.399204529115969,0.591367472503186,0.99760716483216
-0.110972488357246,-2.31578205026701,-2.93160292147646,1.50073887756221,-0.294227548490919,-0.263879596050687,0.198941798941799,0.135785586129146,0.239959205478121,0.394812575077347,0.599253223819787,0.998167771928625
-0.0782238065673209,1.65938273921106,-2.06898585095612,-1.88608983692798,-1.67979564525461,-1.1345132029279,0.227513227513228,0.0836884026991736,0.189888786362974,0.363683039183517,0.594006571180741,0.998906132494702
-0.542158814920587,-1.08185550055419,-1.81257395863147,-0.674297132749207,0.679679585342493,-0.280746643884348,0.258201058201058,0.146313263943333,0.25001214122675,0.367358293271336,0.589099680669527,0.996622684077391
-0.290782185170749,1.28172307710716,-3.37684441183091,-1.65873004917999,-1.42687326940199,-1.188755402589,0.225396825396825,0.199083119470891,0.33485503375261,0.423749450332374,0.609184409291426,0.997525124769262
-2.81788079046943,0.580351331478952,-0.651134917297917,-0.418004580714807,1.45180322886631,-1.00512769160672,0.324867724867725,0.111810919625239,0.270603661793988,0.368828173966673,0.590303979556159,0.996540644014494
-0.554234988646271,-1.06962380497199,-2.2566853355201,-1.25628463960855,-1.16817447725585,-0.115923153979063,0.401058201058201,0.243625855091668,0.377592151911029,0.387856386024312,0.586231878880915,0.996704724140289
-1.16500207748045,1.28680031393031,-2.65502505632162,-1.67636895382944,0.270743106866918,0.0662318598160426,0.421164021164021,0.204498117474291,0.46675732115973,0.4145733256813,0.57733205786493,0.997470431393997
-2.07528161056002,-1.54606664061014,-2.02670019862421,-0.492556057504198,2.41496851202842,-0.147107260086278,0.288888888888889,0.114951833561641,0.221455975911806,0.376161285334153,0.589625313097914,0.99633554385725
-0.318816618658511,-2.3122989239928,-2.21642814122486,0.102371842959456,-0.167453571397352,-0.462465816637149,0.329100529100529,0.191589104426473,0.276237191005779,0.404359990291108,0.591037015639519,0.998208791960074
-0.449403166295706,-0.0620204000196335,-1.87900353852125,-0.564974065689336,-1.19958489178619,-1.6527793724325,0.232804232804233,0.188581603796632,0.297751444805983,0.39298901824665,0.591273053078512,0.995638203322623
-0.805133060752718,-2.53821538503482,-4.52729417648463,-3.56785254292332,1.22911221575032,3.62999946292326,0.13015873015873,0.123203189879956,0.340051478801418,0.409633401709845,0.593589455633346,0.996786764203186
-0.532698317468477,-0.743995902295743,-1.44022719266572,2.50170333804368,0.497231594131369,-0.673424761480526,0.201058201058201,0.120184054116546,0.240784808897091,0.377150387206175,0.590247438762267,0.99771655158269
-0.443704108551478,-2.1972453990908,-0.553580970271566,2.14780489762513,0.336715712790657,-2.45510797553174,0.233862433862434,0.129345265884747,0.226166771890632,0.388455768959265,0.589719540504293,0.998482258836398
0.0370355494731325,-1.97538868873879,-2.29260812790578,0.402076156525668,-1.09783055785753,-2.50701622655567,0.215873015873016,0.0819963887119008,0.162401049001991,0.394300081568464,0.598178808919318,0.997907978396117
-1.05606374949853,-0.457165811646121,-4.40183691481779,0.367383926047699,1.35300105505791,-0.659809851068814,0.408465608465608,0.30487806225053,0.489145743285902,0.441311296656635,0.59289115762954,0.995802283448417
-0.845552955648578,0.483292848751324,-6.01146230496816,-2.40047300797538,0.469130700821947,-2.88869278758953,0.776719576719577,0.596102020568231,0.802486523238308,1,1,0.98560196896151
-0.352610120213674,0.652054657836833,-1.45815357674554,1.48146613125899,-4.55495431034139,-4.03577938711228,0.347089947089947,0.139011788582929,0.241173328153077,0.380666458619055,0.590052766847247,0.997155944486224
-1.45954320355745,-0.596027339369395,-1.95099416189187,0.230807892714781,2.85079164514447,-0.182982378516674,0.246560846560847,0.0945682260610513,0.223058617842747,0.370385746999822,0.588174520919567,0.996622684077391
-1.55935168984676,-2.0291429499997,-3.15195162848904,-1.87274808587435,4.04986157025389,-1.63274388762348,0.17989417989418,0.177092012310554,0.349473070759069,0.410166971230371,0.593338697816826,0.997128597798592
-0.251190950757954,-0.999606549119044,-1.86362968596238,3.33635465571597,-1.04206941061595,-4.4684143762161,0.255026455026455,0.155992363430726,0.239764945850129,0.381160723195607,0.589766637674894,0.996868804266083
-1.02035529232706,-1.49928629675915,-3.74616465801898,-0.747354716476321,0.942075468428768,-1.11132458665461,0.444444444444444,0.308917062331385,0.426448448351221,0.44106731602091,0.607490336521187,0.996567990702126
-1.35837847964906,2.20703725051652,-1.2591316813199,-0.834341834433747,-0.292697028813753,-2.06299033623613,0.349206349206349,0.157240905374933,0.306930212228644,0.371103490295409,0.586848055175871,0.997470431393997
-2.12487020728272,-0.21341081264522,-0.543522264008582,-0.922504466053374,2.74247054363975,-3.46940272754904,0.234920634920635,0.108099251020525,0.241513282502064,0.370216298961855,0.587086577745568,0.997730224926506
-0.626655143286907,0.0223101997132525,-2.97956364378697,-2.61252854365384,-0.497955087165903,1.01360415339998,0.292063492063492,0.172304740891569,0.390996066242533,0.390982293490976,0.586225712386843,0.997962671771382
-0.395579628350931,-0.714453348050884,-3.50229992107696,-0.751774467567201,0.42113945870983,-1.08620688640445,0.271957671957672,0.198078623590845,0.324025059492011,0.429181621080408,0.607126301084058,0.997046557735694
-0.248295346640874,-2.02883323685951,-3.58746165622069,-2.86224934394917,-0.323148000225763,0.93295099480539,0.297354497354497,0.150849802477948,0.268466805886067,0.409431906701932,0.602321112076556,0.996513297326861
-2.54725095964791,-1.07189152919535,-0.906314316984772,-1.03832420114631,0.565634572912346,-1.06798862581944,0.235978835978836,0.156139956202385,0.291049487640231,0.38977504994879,0.58821544914919,0.996704724140289
-3.20635060221995,-2.14944689508709,-3.22687838958122,-3.25307031549926,1.86097109814658,1.54663268583433,0.235978835978836,0.116399158578401,0.298091399154971,0.379974726856942,0.592652038752161,0.996526970670678
-0.289945919322312,-0.338821105793733,-3.06571366056706,-0.599590939620631,0.871927181480947,-0.360706307369424,0.19047619047619,0.15099869738653,0.236074012918265,0.401259829000203,0.596520332231893,0.996321870513434
-1.42754252977817,0.288128322573785,-2.83012679899261,-0.980580289289741,1.29550266431361,0.203751225726613,0.230687830687831,0.155445445244066,0.326598999562916,0.397798696458137,0.588427434660137,0.996472277295413
-1.88645311795498,2.09418536363485,-3.29442033046036,0.137202561165333,3.10848162420985,-0.270271051454335,0.314285714285714,0.101986734238195,0.290369578942256,0.387317569148234,0.584605736432507,0.995952690230396
-0.388540220062262,-2.08819716535953,-1.90039418729125,-0.158181386388948,0.222493982612511,0.526020709936131,0.273015873015873,0.157921062535827,0.25001214122675,0.385989133392429,0.590686601478828,0.996267177138169
-0.698610724628709,-0.564287894312122,-1.45047721224803,2.44750781223137,-0.708860093313572,-5.88646667292226,0.197883597883598,0.209299970582322,0.306735952600651,0.409274604353355,0.58957972971746,0.997320024612019
-0.665953844208146,-3.70113804331278,-2.06981935678276,-2.68704304504965,0.109561795981283,-0.795873280990767,0.284656084656085,0.289177838010974,0.355300859598854,0.386100980059028,0.589078825859479,0.997128597798592
-0.949493871594314,-0.396443480755209,-1.67589507897364,-0.278938589347732,-1.52810051302571,-1.08250306717921,0.349206349206349,0.261927204492158,0.395366907872371,0.388682567746699,0.583949390665665,0.995515143228277
-0.728994770907937,-1.79504043881722,-2.14779448045751,-0.36331427511808,-1.29780595898815,0.786845126815418,0.291005291005291,0.230696111415703,0.402845903550095,0.37452631869901,0.577107526428809,0.997374717987284
-1.78460360019695,-3.97714182319105,-3.96764743417652,0.294524059493831,-0.420531809568343,2.74263805018621,0.185185185185185,0.188528806465606,0.400514788014181,0.416537487270514,0.586539007703616,0.997333697955835
-0.692063580655149,-3.26711745299373,-0.863502604675211,-2.81052748277288,-0.701236907562822,-2.25591577466554,0.344973544973545,0.269321191459496,0.329172939633821,0.391214618195299,0.586674772313266,0.998796745744172
-1.34417221880988,0.308390582006374,1.70947515996549,2.67809630537837,-0.192598513715136,-4.33508475945649,0.282539682539683,0.105961139906529,0.246661162643874,0.38127547463162,0.592208009923788,0.996964517672797
-1.25639392033246,0.794422882316686,-0.986401205000002,0.510992328694186,0.283495359485349,-2.11225511696718,0.305820105820106,0.123687713031852,0.270895051235977,0.375952410301013,0.587885168637607,0.996376563888699
-0.135813199960519,1.72802188876591,-2.71152200242799,-0.884730557842397,-3.34350140079075,-0.0607723322157721,0.233862433862434,0.115385785090993,0.246661162643874,0.37479826938493,0.594838643160197,0.998017365146647
-1.60041644681626,-0.357175157622984,-1.22849636002755,0.835546089091915,2.15261041592388,-2.44286034796537,0.226455026455026,0.0950928996346035,0.203341265601476,0.378576954524056,0.591276431548557,0.996103097012374
-1.8964603563869,-0.472735088848023,-3.42899532528015,-2.57251921842877,3.14591426498275,-2.67836210698092,0.303703703703704,0.14093549676016,0.329561458889806,0.402304087868016,0.590510099043581,0.997429411362549
-0.552891053854776,-0.691931243528466,-1.33420840316993,1.17955594851476,0.366775167710151,-1.41805537816887,0.344973544973545,0.119903079250461,0.250449225389733,0.372840197826589,0.593323531604992,0.99561085663499
-0.430438669983091,-0.738735477745958,-2.36180158817045,0.468978078605669,-1.00610462077244,-1.57577052524582,0.248677248677249,0.206394745613934,0.326161915399932,0.397606831874127,0.590885535356389,0.995733916729336
-2.87362108408095,-0.981346747072554,-0.659825130408533,-0.2670143985551,1.66325587954535,-4.33767462511915,0.20952380952381,0.130815069627895,0.286532951289398,0.392490206015021,0.589845441582181,0.996595337389759
-1.08656317775367,0.557125426747768,-2.46934384674894,-0.992199423478178,-0.0272539830433907,-1.37795539334942,0.352380952380952,0.250027297376211,0.419018017580496,0.413038063701385,0.587420632853327,0.996855130922267
-0.812239004129618,-0.430217683268105,-2.26336630605709,-1.28210057368914,-0.861880494930442,0.715747154049157,0.416931216931217,0.185064084170019,0.391918799475499,0.384256434476228,0.579123139062303,0.996609010733575
-0.537964067783843,-0.29699218401781,-1.12979676686288,1.3887858790102,-0.0355100713487114,-1.46382749348423,0.338624338624339,0.14981018535772,0.250837744645719,0.378032328128686,0.587776371030524,0.99706023107951
-0.386853304273126,1.82911861226485,-3.61491053863475,-1.42281045080471,-1.17762083634209,-2.38317390809039,0.293121693121693,0.255889597940276,0.403185857899082,0.475172238476628,0.60944195061767,0.996991864360429
-1.91119539962358,0.354465141316066,-2.21864238955529,-0.448504622855912,0.15999735993649,-0.26941485563953,0.329100529100529,0.186099975188856,0.398426497013258,0.395558938691207,0.579998893899254,0.997470431393997
-1.07655169667882,2.12135608234353,-1.27168432517721,-1.10012611849244,-0.957077249821259,-1.87242459761413,0.404232804232804,0.237849468192444,0.408333738040892,0.389221028276492,0.580576495263093,0.996800437547002
-0.870792109371078,-3.72023755087189,-3.43475965446752,-0.0316058713909843,2.22942924174729,-0.504247161282942,0.346031746031746,0.255426808934728,0.346607741246175,0.398108920689436,0.586906604750058,0.996362890544883
0.199962738149259,0.220770431044204,-2.41077522017937,6.44353946237,-4.2480505957525,-2.63124246782948,0.138624338624339,0.0375209981120347,0.114564615608761,0.345265533973901,0.592182836667341,0.996034730293293
-0.571312057745332,-2.95901246166219,-2.88613159853604,-0.181026643587488,2.19992656553053,-1.73464660073695,0.288888888888889,0.213371652500962,0.262639017046282,0.419027310863688,0.591591864890415,0.995515143228277
-0.883420432846898,-1.3712742995097,-2.39850922460924,-0.881377127226262,1.43834473970237,-0.308817317280319,0.255026455026455,0.17085059381129,0.290758098198242,0.374575141049769,0.586055061889504,0.996759417515553
-0.668505839680185,-2.51026244688541,-2.8349520066606,-1.32605581258647,-1.98673048349554,-1.09785706596189,0.402116402116402,0.391482508228755,0.451507940362294,0.455296644127944,0.604211841564563,0.996622684077391
-2.39418931661674,1.11351967644135,-5.15791930997343,0.10743903152537,0.678896754212417,-0.0651082237314084,0.164021164021164,0.383796960950892,0.855228012238357,0.454715052923812,0.575218829632934,0.99811307855336
-0.623196129116895,-1.94568485967056,-1.37752930129253,0.467999500456001,0.637541647442334,-2.43154999575696,0.300529100529101,0.170019563656617,0.258073915788451,0.39305740845653,0.588073533426447,0.996403910576331
-0.209202598309166,-0.865066599699617,-4.55326790466308,-1.92988479677165,0.537620934668832,-0.853569625904491,0.250793650793651,0.15806451176615,0.25729687727648,0.452735820969549,0.623405149840658,0.996909824297532
-1.40923967938223,-1.22555183662381,-2.40309598282899,-0.409266020781062,1.60226385101047,-1.40255544659371,0.243386243386243,0.160748386348404,0.289155456267301,0.404606186539652,0.589977683318408,0.997073904423327
-1.56340079001008,-0.445971710801457,-2.96093297973769,-2.39959796622497,3.22059970646375,-1.19975863773757,0.197883597883598,0.143801473963044,0.280025253751639,0.385575891612346,0.590868302736693,0.996923497641348
-1.23900520311787,-0.20754621331926,-3.93440484571244,0.894394092110433,3.38003848946675,-2.32901658804241,0.24021164021164,0.149838953121622,0.298771307852945,0.394927479601093,0.589489645646693,0.996868804266083
-0.484776339186156,-1.75930575434366,-2.68711028012094,-0.200603374663431,-1.35756988235006,0.0726936555260326,0.468783068783069,0.23702030061302,0.393327181778447,0.390424856724027,0.589809835304531,0.997757571614138
-0.705153185447861,-0.718309269507343,-0.636720807137995,0.402750857997359,0.0458632823265104,-4.21360810963817,0.193650793650794,0.154582593964512,0.245641299596911,0.384933447164054,0.589842089339185,0.997333697955835
-1.42049723658654,2.45729623498995,-2.42631283189803,-0.875225503413679,0.141669586191103,-0.868282635920814,0.473015873015873,0.285700731772353,0.47243941527852,0.41157595270068,0.583967566337174,0.99771655158269
-0.297976238518755,0.336130150482333,-2.00204700815246,0.999754751527565,-0.932665297194151,-2.95897215509885,0.321693121693122,0.137017725426415,0.269972318003011,0.368460605054995,0.591522593836082,0.998318178710604
-1.05317428453905,3.05458102633022,-2.34020116341995,-0.324363647861263,0.604694169225371,-1.28314469440681,0.364021164021164,0.175044259047053,0.31513768151134,0.38920503579563,0.592499034147954,0.997730224926506
-0.456766124042948,-0.0554083174701656,-1.54705056849865,0.257546288648359,0.622866746204285,-1.15323438680903,0.300529100529101,0.125055849409475,0.234957020057307,0.372564917508589,0.58932639384041,0.997620838175976
-0.207153891443922,-1.58536298117313,-2.59122247715967,-3.9083525596937,-1.86432282780168,1.93993635298988,0.329100529100529,0.127671676329895,0.251226263901705,0.381354651805583,0.592721720676247,0.996882477609899
0.0484614479383524,-2.20066065229232,-3.55558723571938,0.138034227047033,-0.587244301723205,-2.82247296456869,0.0835978835978836,0.0990403725411487,0.197416346947696,0.383071517700239,0.601680337627943,0.997032884391878
-0.494925102974968,-1.58684589850383,-3.70828590932568,-0.701450596015783,1.92825646472565,-0.357172052445194,0.177777777777778,0.171443480779733,0.277548443494731,0.409118920334533,0.599006460469184,0.996280850481985
-2.42405915082829,0.232872374685687,0.299518357935194,-4.5061760964035,0.108737686809525,-2.19885635478586,0.346031746031746,0.119064284812434,0.240444854548104,0.389790829408087,0.592936289473261,0.996376563888699
-0.51954002658563,-1.76424196326084,-3.43841937597586,0.445824625395515,2.75497620880006,0.109907329825049,0.225396825396825,0.115590074989247,0.231266087125443,0.376524986329957,0.595480852534384,0.996253503794353
-1.22890305583554,-0.144695362450878,-2.51951368631964,0.157000826494892,2.13589825875197,-1.00148277761484,0.270899470899471,0.14219079600908,0.284153270846486,0.374378858595799,0.589131004076268,0.997579818144527
-1.05072749291137,-1.16129319715273,-1.07118935120197,-0.435597211564535,2.03784331098919,0.150698477383598,0.214814814814815,0.0897766837443428,0.207177893254334,0.357814611390691,0.589717518598442,0.99677309085937
-0.739805921573037,-2.10049152176364,-1.44638273318147,-4.67275990596105,-0.403969277837633,-0.251346531848854,0.268783068783069,0.211821932986781,0.293769122432131,0.376257136400517,0.586758631740798,0.997443084706365
-0.732489028774951,1.08427783592479,-3.34772433509149,1.8086644406226,0.456948432144645,-3.2225357195325,0.331216931216931,0.321668543485637,0.446117235685494,0.502630221125039,0.611093086750868,0.998960825869966
-0.282179431912596,3.78368315225078,-2.42080577865418,-0.440827917225708,-3.81090406404212,-0.418644130364913,0.138624338624339,0.142073955671621,0.293866252246127,0.39127379028554,0.59072880892186,0.998400218773501
-1.17321410916829,-0.655545449640611,-1.98053207751084,-1.96719278427606,1.70280474360138,-3.57935041290343,0.206349206349206,0.146408835746462,0.258899519207421,0.389006765397843,0.593129637884938,0.997579818144527
-0.491651845755689,-2.2897522017583,-2.23663469949712,4.11824933752382,1.39714536245894,-0.398927371591995,0.306878306878307,0.163738559500885,0.246612597736875,0.372534224215412,0.59403269003914,0.996267177138169
